eurusdj-1,eurusdj-2,eurusdj-3,eurusdj-4,eurusdj-5,eurusdj-6,eurusdopen,eurusdhigh,eurusdlow,eurusd14-DayRSI,eurusd14-dayStochasticOscillator,eurusd14-dayStochRSI,eurusdMACD,eurusdADX,eurusd14-dayWilliams%R,eurusd20-dayCCI,eurusdATR,eurusdHigh-LowIndex,eurusdUltOsc,eurusd12-dayROC,eurusdBullPower,eurusdBearPower,gbpusdj-1,gbpusdj-2,gbpusdj-3,gbpusdj-4,gbpusdj-5,gbpusdj-6,gbpusdopen,gbpusdhigh,gbpusdlow,gbpusdclose,gbpusd14-DayRSI,gbpusd14-dayStochasticOscillator,gbpusd14-dayStochRSI,gbpusdMACD,gbpusdADX,gbpusd14-dayWilliams%R,gbpusd20-dayCCI,gbpusdATR,gbpusdHigh-LowIndex,gbpusdUltOsc,gbpusd12-dayROC,gbpusdBullPower,gbpusdBearPower,jpyusdj-1,jpyusdj-2,jpyusdj-3,jpyusdj-4,jpyusdj-5,jpyusdj-6,jpyusdopen,jpyusdhigh,jpyusdlow,jpyusdclose,jpyusd14-DayRSI,jpyusd14-dayStochasticOscillator,jpyusd14-dayStochRSI,jpyusdMACD,jpyusdADX,jpyusd14-dayWilliams%R,jpyusd20-dayCCI,jpyusdATR,jpyusdHigh-LowIndex,jpyusdUltOsc,jpyusd12-dayROC,jpyusdBullPower,jpyusdBearPower,jpyusdUSDollar,GoldPriceEuro,GoldPricePoundSterling,GoldPriceJapaneseYen,target
0.5813023764903225,0.507496414033838,0.5218198113052246,0.515534262832718,0.5009050546216054,0.48793013323738244,0.6552320512855649,0.6556629445121649,0.6548478159361695,0.8619208070638917,1.0,0.504683926,0.43659206697294695,0.32576244330435267,1.0,0.7510331301207627,0.8357781087913023,0.8571428570647737,0.753700477022345,0.4438152320523352,0.913186587636126,0.9106399970072054,0.5368916761648306,0.5043880135766754,0.5208061557518633,0.5281343599989352,0.5174157511169444,0.513879957289344,0.5503132912657627,0.5505688076750541,0.5500624056649333,0.5503056444182608,0.508745654583875,0.392245629094294,0.570500229,0.4636760605297275,0.47268822291271,0.3926064778,0.4456713558232983,0.47368933934036617,0.8580645160997293,0.4880253244455845,0.4883425866115762,0.5807527398803299,0.5809743644059043,0.0596089902720478,0.051976383376624025,0.038552207650473846,0.050222239848398686,0.07089702254378327,0.09488207093649548,0.06213127112440642,0.06211735531999851,0.062121485795493925,0.06210910487579735,0.7813172233718759,0.9980332882584467,0.051158853,0.6829058798746162,0.8190157185148891,0.9949797753643154,0.6669635813709323,0.365471645911306,0.86100317899456,0.7789213586708323,0.2753141852374846,0.6833407049806293,0.6849010473223646,1.0,0.9196499313566329,0.9922046908955271,1.0,1.3304594790000002
0.6379639385358695,0.6361472037689566,0.6348153566646042,0.6350690682882458,0.6348437441277639,0.6357570838275741,0.6427510186415937,0.6428753527173914,0.6426184037414853,0.5450141170362564,0.4547447220889423,0.4948767224407051,0.45835198490520646,0.38064784126484397,0.45474472208992,0.4914558063838578,0.42602178980552796,0.5348245117984431,0.4791449267161895,0.534683013295139,0.4670348509494215,0.46929057938053675,0.5190455160520724,0.5194751915253217,0.5198930814036924,0.5202889812370337,0.5206932864503182,0.5211137922068678,0.5186084124571,0.5187858077660294,0.5184380528630408,0.5186089495607904,0.49786876341426883,0.487039529896455,0.4931259698958335,0.4985520052575035,0.4434820986520856,0.4868639297514422,0.47835393692794387,0.36392535745004573,0.5680393840958899,0.4881690751083882,0.49916028940222845,0.5273229045191523,0.5280344600066129,0.43629625478390954,0.44108721186601896,0.4395428776872361,0.4379958607839951,0.44186888580584105,0.4554352815060172,0.42853806951335116,0.42850800768919983,0.42856116004711353,0.4285229451813559,0.5111829448245849,0.604544672463568,0.4733871165192309,0.48298647560693947,0.34594603480784586,0.6033075001852024,0.4928081102955312,0.3056684208362774,0.39621121742414744,0.5340625752596928,0.4746405915088633,0.5041960446147409,0.5067662617821277,1.0,0.9196499313566329,0.9922046908955271,1.0,1.3282147250705125
0.6497298182826015,0.578077813536618,0.5043928733314234,0.5208681715884182,0.5139610281760936,0.5009050546216054,0.6945507975801783,0.6946676751341521,0.6944180448911785,0.940734571768858,1.0,0.760792115,0.437466689572488,0.2770688174331858,1.0,0.8465741893761334,0.917160874707323,0.8385093167413293,0.8590683125323948,0.32901875296270505,1.0,1.0,0.5503056444182608,0.5368916761648306,0.5043880135766754,0.5208061557518633,0.5281343599989352,0.5174157511169444,0.5520531064360172,0.5521078717656867,0.5519992938159328,0.5520615676146781,0.508991298757774,0.4071585310586379,0.571187793,0.4591708901119671,0.5777696890156444,0.40762003159999993,0.46513521954457426,0.4730193297230628,0.8451612904196462,0.6398768321651104,0.488119879808295,0.5781458101574323,0.5801600573928127,0.07735281534226157,0.0701232027830665,0.051976383376624025,0.038552207650473846,0.05938237749543651,0.09605219013311617,0.07526349150001277,0.0752546859007297,0.07526448990722079,0.0752497225149713,0.7963344864884756,0.9984336730806812,0.133622532,0.6908333145487753,0.800820932864656,0.9945716839072637,0.6804909234774906,0.36623556009306396,0.867891204508952,0.7608741868378848,0.24901363067196813,0.7033641553033105,0.704869718348172,1.0,0.9196499313566329,0.9922046908955271,1.0,1.3374985240000001
0.6896562825889392,0.6470322432586846,0.5754190457301416,0.503406551779797,0.519312258053735,0.5139610281760936,0.691693896192545,0.6919555587543931,0.6914039985698857,0.9361341821922311,0.984675316,0.7769414659999999,0.4469750463293685,0.2478553466435718,0.98467531597,0.8031146191442364,0.875266056534064,0.819875776417885,0.8523590990630705,0.3401608626642354,0.8955722491860694,0.894480078581452,0.5520615676146781,0.5503056444182608,0.5368916761648306,0.5043880135766754,0.5208061557518633,0.5281343599989352,0.5313164890225668,0.531494437217817,0.5311193335175348,0.5313006709808299,0.44664048845673465,0.2308380540455671,0.39666636899999996,0.4427919502153787,0.6704933555149767,0.23010951209999997,0.3667970031029254,0.5234776902805556,0.8193548387756089,0.5254971964003189,0.5460423848579845,0.4943157668946075,0.4947657225573332,0.09027985614463763,0.08766863979382755,0.0701232027830665,0.051976383376624025,0.04782489699725012,0.08484930043692174,0.0711891638380795,0.07115453382494952,0.07117955664050957,0.0711523868679329,0.8131983134856497,0.9587874767280946,0.226226171,0.6956390239976655,0.778002785308288,0.9550787912114741,0.6523099808478563,0.3682337855092125,0.867891204508952,0.7279193194072722,0.24068993764828583,0.6412114227685919,0.643066506241563,1.0,0.9196499313566329,0.9922046908955271,1.0,1.336979799
0.6867140006178332,0.6872661977212724,0.6448079959010986,0.574574075343171,0.5017939340793989,0.519312258053735,0.666605840987935,0.666960515190679,0.6662123942660347,0.9361341821922311,0.8518367981,0.920612758,0.4442123943922328,0.21743631418920376,0.8518367981,0.705954787661313,0.9466482983409457,0.8074534160200608,0.761130643639826,0.36213916770683785,0.71641786371354,0.7150838051141553,0.5313006709808299,0.5520615676146781,0.5503056444182608,0.5368916761648306,0.5043880135766754,0.5208061557518633,0.5217624327105037,0.522023994253864,0.5215090561117721,0.5217482473972375,0.393598295342445,0.14971015710074093,0.24819999,0.4099037036640799,0.7368199256968364,0.14843405739999993,0.3276347936763969,0.5171080140672492,0.7935483871315714,0.4486542108574196,0.5921738097120791,0.46694899833721987,0.46664847251784347,0.08624911523544343,0.10045114746825101,0.08766863979382755,0.0701232027830665,0.06111960317525034,0.07360473504706722,0.05058326414793424,0.05063262187657358,0.05049702307904136,0.05054113223413159,0.6697758495353376,0.7293328165517472,0.0,0.6881985349966475,0.7553926200025701,0.7269784985120417,0.5803377416232547,0.4110163100756217,0.867891204508952,0.6553874781696245,0.3345479182364771,0.5156316188077009,0.5171327060108969,1.0,0.9196499313566329,0.9922046908955271,1.0,1.33248335
0.6612095024218743,0.6843012560241233,0.6852954870258587,0.6441011183972121,0.5731925642121469,0.5017939340793989,0.6464741304956938,0.6468113399689202,0.6461054762148635,0.8874819553460379,0.7454273148999999,0.7695623979999999,0.448475293064734,0.19913083172768972,0.7454273149,0.6394384605883181,0.9649323555338218,0.7888198756966165,0.7066502107331369,0.45452759257271425,0.5901971545500756,0.589616867372292,0.5217482473972375,0.5313006709808299,0.5520615676146781,0.5503056444182608,0.5368916761648306,0.5043880135766754,0.49642035157253606,0.4966457246579621,0.4961579989137759,0.49639746228354653,0.251976528813685,0.0027175196994805744,0.0,0.37786677190023754,0.7717262593529238,0.0,0.22701465615229388,0.5400176493370776,0.7677419354875337,0.37818317656960515,0.7052195198409372,0.38578103321348967,0.38525843292640094,0.06597285905361705,0.0964654729899963,0.10045114746825101,0.08766863979382755,0.07909140546653859,0.08653949128402427,0.04158995832404999,0.041638388803804105,0.04152840161878446,0.041565712160408275,0.5809241902729115,0.5516533837575089,0.0,0.6776105228221563,0.7232736695784345,0.5505676926113278,0.5395593286311386,0.40493255392536215,0.86100317899456,0.6444267103741266,0.40882444138881996,0.4653825378978257,0.46724038022297165,1.0,0.9196499313566329,0.9922046908955271,1.0,1.328881497
0.6407792799639731,0.6586003371765585,0.6823118615718808,0.6846691848061415,0.6429453866047732,0.5731925642121469,0.6827989794572442,0.6831569296830082,0.6824604213701013,0.956627575335291,0.9378394950000001,0.9405465129999999,0.4912335502669144,0.18200676619610853,0.93783949504,0.7074779149634434,1.0,0.7763975155720844,0.7691315068985909,0.3503304921994491,0.7247555981921239,0.7236615195022443,0.49639746228354653,0.5217482473972375,0.5313006709808299,0.5520615676146781,0.5503056444182608,0.5368916761648306,0.490320317465164,0.490590420845713,0.4900485514692887,0.49031385858557286,0.2553590236713734,0.0030308207774396505,0.009711318,0.3683990532544762,0.7896795768810476,0.0,0.23447033097938108,0.45495145033536244,0.7483870968254736,0.3657682719785284,0.6998352243660962,0.3907602547421654,0.39001245714529076,0.057143318106805285,0.07641591917369484,0.0964654729899963,0.10045114746825101,0.09646762539848508,0.10402471274467384,0.0737901883348333,0.07391975004539608,0.07367502553966165,0.07380077406758145,0.6429002259606692,0.975761704053468,0.166073568,0.6729297535942916,0.6928762953971276,0.9746216369259264,0.641574574356268,0.4523253024009452,0.8541151537832408,0.6955601794573474,0.3389211397682792,0.6123653272200518,0.6128475419194465,1.0,0.9196499313566329,0.9922046908955271,1.0,1.335394454
0.6777216983160672,0.6380127731557383,0.6564489868523076,0.6816796215560164,0.6836451921298679,0.6429453866047732,0.6746409546453593,0.6750448714361399,0.6741565271561178,0.956627575335291,0.8942585723,1.0,0.5490898150460629,0.18435506257017584,0.8942585723,0.671238646143197,0.9814133349965697,0.75776397524864,0.7025382168681902,0.22097127424236684,0.6477974859394361,0.6460511527636331,0.49031385858557286,0.49639746228354653,0.5217482473972375,0.5313006709808299,0.5520615676146781,0.5503056444182608,0.45663635540944547,0.4569207471342329,0.45626266541850313,0.4565824178091722,0.28064197394104873,0.0044417545328285495,0.111532287,0.3710192954148832,0.7919254228465614,0.0,0.13902327418585897,0.5168573238532128,0.722580645181436,0.16476756414174898,0.6631573181714789,0.2928940494285285,0.29120255629711156,0.088854457718607,0.06768509851336901,0.07641591917369484,0.0964654729899963,0.10912685209636397,0.12093047704892035,0.0880338510001013,0.08806108094715404,0.08799676716754545,0.08801388146765365,0.667800258274973,0.997103576277473,0.232796733,0.6618939041053473,0.6652819577320839,0.9958061413030598,0.6734791602139012,0.47201614025283206,0.8472271282688484,0.6910669937827314,0.30424023044026266,0.649909181941627,0.6512307092905425,1.0,0.9196499313566329,0.9922046908955271,1.0,1.333919284
0.6379639385358695,0.6361472037689566,0.6348153566646042,0.6350690682882458,0.6348437441277639,0.6357570838275741,0.6427510186415937,0.6428753527173914,0.6426184037414853,0.5450141170362564,0.4547447220889423,0.4948767224407051,0.45835198490520646,0.38064784126484397,0.45474472208992,0.4914558063838578,0.42602178980552796,0.5348245117984431,0.4791449267161895,0.534683013295139,0.4670348509494215,0.46929057938053675,0.5190455160520724,0.5194751915253217,0.5198930814036924,0.5202889812370337,0.5206932864503182,0.5211137922068678,0.5186084124571,0.5187858077660294,0.5184380528630408,0.5186089495607904,0.49786876341426883,0.487039529896455,0.4931259698958335,0.4985520052575035,0.4434820986520856,0.4868639297514422,0.47835393692794387,0.36392535745004573,0.5680393840958899,0.4881690751083882,0.49916028940222845,0.5273229045191523,0.5280344600066129,0.43629625478390954,0.44108721186601896,0.4395428776872361,0.4379958607839951,0.44186888580584105,0.4554352815060172,0.42853806951335116,0.42850800768919983,0.42856116004711353,0.4285229451813559,0.5111829448245849,0.604544672463568,0.4733871165192309,0.48298647560693947,0.34594603480784586,0.6033075001852024,0.4928081102955312,0.3056684208362774,0.39621121742414744,0.5340625752596928,0.4746405915088633,0.5041960446147409,0.5067662617821277,1.0,0.9196499313566329,0.9922046908955271,1.0,1.3282147250705125
0.6693543242829731,0.6752397002963937,0.635731689069698,0.6557652764088591,0.6806459206916253,0.6836451921298679,0.6622668824042046,0.662334537765588,0.6622124232925497,0.956627575335291,0.8290383892,1.0,0.6032450637575312,0.2036364229582638,0.8290383892,0.6340015814487341,0.805581359169147,0.7329192547262835,0.6044818840380832,0.18666960234621915,0.5651107558914901,0.5676427074540951,0.4565824178091722,0.49031385858557286,0.49639746228354653,0.5217482473972375,0.5313006709808299,0.5520615676146781,0.43093662799674615,0.4309816076398727,0.4309213184705465,0.4309679304673768,0.3032014911173562,0.0012702326988563773,0.199307465,0.36953750315684497,0.7698740876387387,0.0,0.10697054538944045,0.439985104680649,0.6903225805554216,0.0900418980937333,0.6352163890251488,0.24110569093082906,0.24190251787208628,0.10283655691168869,0.09904168596825302,0.06768509851336901,0.07641591917369484,0.10517961748095805,0.13324695921054897,0.0846268164584214,0.08464289120671964,0.08456084009856646,0.0845592128732644,0.59731009863605,0.9519531241634853,0.043908363,0.6509812406001878,0.6280940813834448,0.950904612176918,0.6418529353423186,0.477963473207959,0.8472271282688484,0.6330713200764748,0.3859285476783615,0.6006642440010052,0.6020975156597534,1.0,0.9196499313566329,0.9922046908955271,1.0,1.331711647
